Country Name,Country Code,Indicator Name,2023
Cabo Verde,CPV,"Energy imports, net (% of energy use)",0.0
Cabo Verde,CPV,GDP growth (annual %),5.475435916491733
Cabo Verde,CPV,GDP per capita growth (annual %),4.952431578201072
Cabo Verde,CPV,"Inflation, GDP deflator (annual %)",3.792594320806586
Cabo Verde,CPV,"Literacy rate, adult total (% of people ages 15 and above)",87.3560028076172
Cabo Verde,CPV,Military expenditure (% of GDP),0.0
Cabo Verde,CPV,"Official exchange rate (LCU per US$, period average)",101.804812544702
Cabo Verde,CPV,"Population, female (% of total population)",49.1336894300538
Cabo Verde,CPV,Real interest rate (%),3.599409729878676
Cabo Verde,CPV,Trade (% of GDP),94.73859049460438
Cabo Verde,CPV,"Unemployment, male (% of male labor force) (national estimate)",0.0
Cabo Verde,CPV,Urban population (% of total population),67.982
Cambodia,KHM,Age dependency ratio (% of working-age population),56.42534736514752
Cambodia,KHM,"Central government debt, total (% of GDP)",0.0
Cambodia,KHM,CPIA gender equality rating (1=low to 6=high),4.0
Cambodia,KHM,"Energy imports, net (% of energy use)",0.0
Cambodia,KHM,GDP growth (annual %),4.960066589189083
Cambodia,KHM,GDP per capita growth (annual %),3.621816523578687
Cambodia,KHM,"Inflation, GDP deflator (annual %)",1.0630960724275835
Cambodia,KHM,"Literacy rate, adult total (% of people ages 15 and above)",87.3560028076172
Cambodia,KHM,Military expenditure (% of GDP),0.0
Cambodia,KHM,"Official exchange rate (LCU per US$, period average)",4110.65274641577
Cambodia,KHM,"Population, female (% of total population)",51.0215261456389
Cambodia,KHM,Real interest rate (%),0.0
Cambodia,KHM,Trade (% of GDP),134.20684239593064
Cambodia,KHM,"Unemployment, male (% of male labor force) (national estimate)",0.0
Cambodia,KHM,Urban population (% of total population),25.57
Cameroon,CMR,Age dependency ratio (% of working-age population),80.29516040714506
Cameroon,CMR,"Central government debt, total (% of GDP)",0.0
Cameroon,CMR,CPIA gender equality rating (1=low to 6=high),3.0
Cameroon,CMR,"Energy imports, net (% of energy use)",0.0
Cameroon,CMR,GDP growth (annual %),3.2483449782387623
Cameroon,CMR,GDP per capita growth (annual %),0.5557870818745982
Cameroon,CMR,"Inflation, GDP deflator (annual %)",4.6597228596238125
Cameroon,CMR,"Literacy rate, adult total (% of people ages 15 and above)",87.3560028076172
Cameroon,CMR,Military expenditure (% of GDP),0.0
Cameroon,CMR,"Official exchange rate (LCU per US$, period average)",606.569750165917
Cameroon,CMR,"Population, female (% of total population)",50.1612765826515
Cameroon,CMR,Real interest rate (%),0.0
Cameroon,CMR,Trade (% of GDP),37.21772817599711
Cameroon,CMR,"Unemployment, male (% of male labor force) (national estimate)",0.0
Cameroon,CMR,Urban population (% of total population),59.315
Canada,CAN,Age dependency ratio (% of working-age population),53.05184292919575
Canada,CAN,"Central government debt, total (% of GDP)",62.22852282392969
Canada,CAN,CPIA gender equality rating (1=low to 6=high),3.27702702702703
Canada,CAN,"Energy imports, net (% of energy use)",0.0
Canada,CAN,GDP growth (annual %),1.2489273040339128
Canada,CAN,GDP per capita growth (annual %),-1.6768629492378435
Canada,CAN,"Inflation, GDP deflator (annual %)",1.534710113253098
Canada,CAN,"Literacy rate, adult total (% of people ages 15 and above)",87.3560028076172
Canada,CAN,Military expenditure (% of GDP),0.0
Canada,CAN,"Official exchange rate (LCU per US$, period average)",1.3499086407939
Canada,CAN,"Population, female (% of total population)",50.3409161694882
Canada,CAN,Real interest rate (%),0.0
Canada,CAN,Trade (% of GDP),67.19249413928786
Canada,CAN,"Unemployment, male (% of male labor force) (national estimate)",5.556
Canada,CAN,Urban population (% of total population),81.862
Cayman Islands,CYM,Age dependency ratio (% of working-age population),33.04067469352812
Cayman Islands,CYM,"Central government debt, total (% of GDP)",0.0
Cayman Islands,CYM,CPIA gender equality rating (1=low to 6=high),3.27702702702703
Cayman Islands,CYM,"Energy imports, net (% of energy use)",0.0
Cayman Islands,CYM,GDP growth (annual %),4.35967595700366
Cayman Islands,CYM,GDP per capita growth (annual %),2.2921432875742767
Cayman Islands,CYM,"Inflation, GDP deflator (annual %)",3.640920968546269
Cayman Islands,CYM,"Literacy rate, adult total (% of people ages 15 and above)",87.3560028076172
Cayman Islands,CYM,Military expenditure (% of GDP),0.0
Cayman Islands,CYM,"Official exchange rate (LCU per US$, period average)",0.83333
Cayman Islands,CYM,"Population, female (% of total population)",49.7850434020647
Cayman Islands,CYM,Real interest rate (%),0.0
Cayman Islands,CYM,Trade (% of GDP),58.5116196221062
Cayman Islands,CYM,"Unemployment, male (% of male labor force) (national estimate)",0.0
Cayman Islands,CYM,Urban population (% of total population),100.0
Central African Republic,CAF,Age dependency ratio (% of working-age population),105.1775624492026
Central African Republic,CAF,"Central government debt, total (% of GDP)",0.0
Central African Republic,CAF,CPIA gender equality rating (1=low to 6=high),2.5
Central African Republic,CAF,"Energy imports, net (% of energy use)",0.0
Central African Republic,CAF,GDP growth (annual %),0.8702514508427583
Central African Republic,CAF,GDP per capita growth (annual %),-0.1943987426099198
Central African Republic,CAF,"Inflation, GDP deflator (annual %)",3.399952990071341
Central African Republic,CAF,"Literacy rate, adult total (% of people ages 15 and above)",87.3560028076172
Central African Republic,CAF,Military expenditure (% of GDP),0.0
Central African Republic,CAF,"Official exchange rate (LCU per US$, period average)",606.569750165917
Central African Republic,CAF,"Population, female (% of total population)",52.1074073721848
Central African Republic,CAF,Real interest rate (%),0.0
Central African Republic,CAF,Trade (% of GDP),43.480570208358
Central African Republic,CAF,"Unemployment, male (% of male labor force) (national estimate)",0.0
Central African Republic,CAF,Urban population (% of total population),43.614
Chad,TCD,Age dependency ratio (% of working-age population),95.35807928221236
Chad,TCD,"Central government debt, total (% of GDP)",0.0
Chad,TCD,CPIA gender equality rating (1=low to 6=high),2.5
Chad,TCD,"Energy imports, net (% of energy use)",0.0
Chad,TCD,GDP growth (annual %),4.122319620017393
Chad,TCD,GDP per capita growth (annual %),-0.5329496687613471
Chad,TCD,"Inflation, GDP deflator (annual %)",-0.9366041654893138
Chad,TCD,"Literacy rate, adult total (% of people ages 15 and above)",87.3560028076172
Chad,TCD,Military expenditure (% of GDP),0.0
Chad,TCD,"Official exchange rate (LCU per US$, period average)",606.569750165917
Chad,TCD,"Population, female (% of total population)",49.8361359535845
Chad,TCD,Real interest rate (%),0.0
Chad,TCD,Trade (% of GDP),91.57708128397807
Chad,TCD,"Unemployment, male (% of male labor force) (national estimate)",0.0
Chad,TCD,Urban population (% of total population),24.366
Channel Islands,CHI,Age dependency ratio (% of working-age population),51.65409589957856
Channel Islands,CHI,"Central government debt, total (% of GDP)",0.0
Channel Islands,CHI,CPIA gender equality rating (1=low to 6=high),3.27702702702703
Channel Islands,CHI,"Energy imports, net (% of energy use)",0.0
Channel Islands,CHI,GDP growth (annual %),3.715005660606636
Channel Islands,CHI,GDP per capita growth (annual %),3.420604990955624
Channel Islands,CHI,"Inflation, GDP deflator (annual %)",5.752583349883452
Channel Islands,CHI,"Literacy rate, adult total (% of people ages 15 and above)",87.3560028076172
Channel Islands,CHI,Military expenditure (% of GDP),0.0
Channel Islands,CHI,"Official exchange rate (LCU per US$, period average)",0.0
Channel Islands,CHI,"Population, female (% of total population)",50.6082579968037
Channel Islands,CHI,Real interest rate (%),0.0
Channel Islands,CHI,Trade (% of GDP),58.5116196221062
Channel Islands,CHI,"Unemployment, male (% of male labor force) (national estimate)",0.0
Channel Islands,CHI,Urban population (% of total population),31.159
Chile,CHL,Age dependency ratio (% of working-age population),45.09083474976253
Chile,CHL,"Central government debt, total (% of GDP)",0.0
Chile,CHL,CPIA gender equality rating (1=low to 6=high),3.27702702702703
Chile,CHL,"Energy imports, net (% of energy use)",0.0
Chile,CHL,GDP growth (annual %),0.2187806669015515
Chile,CHL,GDP per capita growth (annual %),-0.3205720859842245
Chile,CHL,"Inflation, GDP deflator (annual %)",6.599512045668334
Chile,CHL,"Literacy rate, adult total (% of people ages 15 and above)",87.3560028076172
Chile,CHL,Military expenditure (% of GDP),0.0
Chile,CHL,"Official exchange rate (LCU per US$, period average)",840.066526651499
Chile,CHL,"Population, female (% of total population)",50.3014624060143
Chile,CHL,Real interest rate (%),0.0
Chile,CHL,Trade (% of GDP),60.96709399459499
Chile,CHL,"Unemployment, male (% of male labor force) (national estimate)",8.752
Chile,CHL,Urban population (% of total population),88.012
China,CHN,Age dependency ratio (% of working-age population),44.72971410140824
China,CHN,"Central government debt, total (% of GDP)",0.0
China,CHN,CPIA gender equality rating (1=low to 6=high),3.27702702702703
China,CHN,"Energy imports, net (% of energy use)",0.0
China,CHN,GDP growth (annual %),5.249557863877911
China,CHN,GDP per capita growth (annual %),5.3588578633608535
China,CHN,"Inflation, GDP deflator (annual %)",-0.5823937940267712
China,CHN,"Literacy rate, adult total (% of people ages 15 and above)",87.3560028076172
China,CHN,Military expenditure (% of GDP),0.0
China,CHN,"Official exchange rate (LCU per US$, period average)",7.08399842343631
China,CHN,"Population, female (% of total population)",49.020738784951
China,CHN,Real interest rate (%),4.961288027603324
China,CHN,Trade (% of GDP),37.3167713639344
China,CHN,"Unemployment, male (% of male labor force) (national estimate)",0.0
China,CHN,Urban population (% of total population),64.57
Colombia,COL,Age dependency ratio (% of working-age population),42.80261984634318
Colombia,COL,"Central government debt, total (% of GDP)",0.0
Colombia,COL,CPIA gender equality rating (1=low to 6=high),3.27702702702703
Colombia,COL,"Energy imports, net (% of energy use)",0.0
Colombia,COL,GDP growth (annual %),0.6104095657915423
Colombia,COL,GDP per capita growth (annual %),-0.511064130774713
Colombia,COL,"Inflation, GDP deflator (annual %)",6.336057319841032
Colombia,COL,"Literacy rate, adult total (% of people ages 15 and above)",87.3560028076172
Colombia,COL,Military expenditure (% of GDP),0.0
Colombia,COL,"Official exchange rate (LCU per US$, period average)",4325.955
Colombia,COL,"Population, female (% of total population)",50.6536935578177
Colombia,COL,Real interest rate (%),13.818999764535494
Colombia,COL,Trade (% of GDP),40.49380015237291
Colombia,COL,"Unemployment, male (% of male labor force) (national estimate)",7.95
Colombia,COL,Urban population (% of total population),82.354
Comoros,COM,Age dependency ratio (% of working-age population),72.04093110577915
Comoros,COM,"Central government debt, total (% of GDP)",0.0
Comoros,COM,CPIA gender equality rating (1=low to 6=high),3.0
Comoros,COM,"Energy imports, net (% of energy use)",0.0
Comoros,COM,GDP growth (annual %),2.9956745717596647
Comoros,COM,GDP per capita growth (annual %),1.0337126269181596
Comoros,COM,"Inflation, GDP deflator (annual %)",2.918088860465673
Comoros,COM,"Literacy rate, adult total (% of people ages 15 and above)",87.3560028076172
Comoros,COM,Military expenditure (% of GDP),0.0
Comoros,COM,"Official exchange rate (LCU per US$, period average)",454.991236691823
Comoros,COM,"Population, female (% of total population)",49.7056046247179
Comoros,COM,Real interest rate (%),0.0
Comoros,COM,Trade (% of GDP),47.94135818669139
Comoros,COM,"Unemployment, male (% of male labor force) (national estimate)",0.0
Comoros,COM,Urban population (% of total population),30.132
"Congo, Dem. Rep.",COD,Age dependency ratio (% of working-age population),96.6825341170883
"Congo, Dem. Rep.",COD,"Central government debt, total (% of GDP)",0.0
"Congo, Dem. Rep.",COD,CPIA gender equality rating (1=low to 6=high),3.0
"Congo, Dem. Rep.",COD,"Energy imports, net (% of energy use)",0.0
"Congo, Dem. Rep.",COD,GDP growth (annual %),8.560862509040888
"Congo, Dem. Rep.",COD,GDP per capita growth (annual %),5.079227060239504
"Congo, Dem. Rep.",COD,"Inflation, GDP deflator (annual %)",13.171931221914804
"Congo, Dem. Rep.",COD,"Literacy rate, adult total (% of people ages 15 and above)",87.3560028076172
"Congo, Dem. Rep.",COD,Military expenditure (% of GDP),0.0
"Congo, Dem. Rep.",COD,"Official exchange rate (LCU per US$, period average)",2340.03570436145
"Congo, Dem. Rep.",COD,"Population, female (% of total population)",50.3884904444223
"Congo, Dem. Rep.",COD,Real interest rate (%),0.0
"Congo, Dem. Rep.",COD,Trade (% of GDP),91.26126560807198
"Congo, Dem. Rep.",COD,"Unemployment, male (% of male labor force) (national estimate)",0.0
"Congo, Dem. Rep.",COD,Urban population (% of total population),47.444
"Congo, Rep.",COG,Age dependency ratio (% of working-age population),77.93058534869921
"Congo, Rep.",COG,"Central government debt, total (% of GDP)",0.0
"Congo, Rep.",COG,CPIA gender equality rating (1=low to 6=high),3.0
"Congo, Rep.",COG,"Energy imports, net (% of energy use)",0.0
"Congo, Rep.",COG,GDP growth (annual %),1.90686426346754
"Congo, Rep.",COG,GDP per capita growth (annual %),-0.5288754127062134
"Congo, Rep.",COG,"Inflation, GDP deflator (annual %)",-7.567702286992912
"Congo, Rep.",COG,"Literacy rate, adult total (% of people ages 15 and above)",87.3560028076172
"Congo, Rep.",COG,Military expenditure (% of GDP),0.0
"Congo, Rep.",COG,"Official exchange rate (LCU per US$, period average)",606.569750165917
"Congo, Rep.",COG,"Population, female (% of total population)",50.0034449942778
"Congo, Rep.",COG,Real interest rate (%),0.0
"Congo, Rep.",COG,Trade (% of GDP),96.21039440396184
"Congo, Rep.",COG,"Unemployment, male (% of male labor force) (national estimate)",0.0
"Congo, Rep.",COG,Urban population (% of total population),69.188
Costa Rica,CRI,Age dependency ratio (% of working-age population),45.03225322617482
Costa Rica,CRI,"Central government debt, total (% of GDP)",0.0
Costa Rica,CRI,CPIA gender equality rating (1=low to 6=high),3.27702702702703
Costa Rica,CRI,"Energy imports, net (% of energy use)",0.0
Costa Rica,CRI,GDP growth (annual %),5.111921832245983
Costa Rica,CRI,GDP per capita growth (annual %),4.622753869551801
Costa Rica,CRI,"Inflation, GDP deflator (annual %)",-0.087922596921004
Costa Rica,CRI,"Literacy rate, adult total (% of people ages 15 and above)",87.3560028076172
Costa Rica,CRI,Military expenditure (% of GDP),0.0
Costa Rica,CRI,"Official exchange rate (LCU per US$, period average)",544.050775505632
